DrugBank_ID,Drug_Name,Predicted_Disease_ID,Predicted_Disease_Name,Matched_Targets,Bridging_Genes,Rule_Confidence,Rule_Growth_Rate,Validation_Status
DB01151,Desipramine,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB01158,Bretylium,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB01182,Propafenone,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB01210,Levobunolol,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB01214,Metipranolol,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB01238,Aripiprazole,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB01288,Fenoterol,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB01291,Pirbuterol,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB01295,Bevantolol,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB01297,Practolol,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB01363,Ephedra sinica root,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB01364,Ephedrine,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB01407,Clenbuterol,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB01580,Oxprenolol,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,✅ Spark验证集完美命中
DB00408,Loxapine,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB00449,Dipivefrin,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB04946,Iloperidone,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB06216,Asenapine,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB06262,Droxidopa,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB06483,PW2101,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB06814,Protokylol,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB08347,4-{[(2S)-3-(tert-butylamino)-2-hydroxypropyl]oxy}-3H-indole-2-carbonitrile,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB08558,"2-HYDROXYMETHYL-6-OCTYLSULFANYL-TETRAHYDRO-PYRAN-3,4,5-TRIOL",C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB08807,Bopindolol,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB08893,Mirabegron,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB09013,Befunolol,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB09068,Vortioxetine,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB09204,Arotinolol,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB09351,Levobetaxolol,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB11124,Racepinephrine,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB01102,Arbutamine,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB01136,Carvedilol,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,✅ Spark验证集完美命中
DB12212,Landiolol,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB12752,Bucindolol,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB12803,Dichloroisoproterenol,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB13781,Xamoterol,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB15949,Raubasine,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB01917,Putrescine,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB03566,Spermidine,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB11278,DL-Methylephedrine,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB11785,Anisodamine,C0020538,Hypertensive disease,TARGET_Beta-1_adrenergic_receptor,间接机制,0.26666666666666666,inf,🌟 零样本全新发现
DB00747,Scopolamine,C0917801,Sleeplessness,TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4,间接机制,0.25,inf,🌟 零样本全新发现
DB00783,Estradiol,C0917801,Sleeplessness,TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4,间接机制,0.25,inf,🌟 零样本全新发现
DB00981,Physostigmine,C0917801,Sleeplessness,TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4,间接机制,0.25,inf,🌟 零样本全新发现
DB01090,Pentolinium,C0917801,Sleeplessness,TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4,间接机制,0.25,inf,🌟 零样本全新发现
DB01116,Trimethaphan,C0917801,Sleeplessness,TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4,间接机制,0.25,inf,🌟 零样本全新发现
DB01245,Decamethonium,C0917801,Sleeplessness,TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4,间接机制,0.25,inf,🌟 零样本全新发现
DB05458,Pozanicline,C0917801,Sleeplessness,TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4,间接机制,0.25,inf,🌟 零样本全新发现
DB06044,TC-2216,C0917801,Sleeplessness,TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4,间接机制,0.25,inf,🌟 零样本全新发现
DB12125,Dianicline,C0917801,Sleeplessness,TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4,间接机制,0.25,inf,🌟 零样本全新发现
DB12244,CP-601927,C0917801,Sleeplessness,TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4,间接机制,0.25,inf,🌟 零样本全新发现
DB12527,Sofinicline,C0917801,Sleeplessness,TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4,间接机制,0.25,inf,🌟 零样本全新发现
DB13952,Estradiol acetate,C0917801,Sleeplessness,TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4,间接机制,0.25,inf,🌟 零样本全新发现
DB13953,Estradiol benzoate,C0917801,Sleeplessness,TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4,间接机制,0.25,inf,🌟 零样本全新发现
DB13954,Estradiol cypionate,C0917801,Sleeplessness,TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4,间接机制,0.25,inf,🌟 零样本全新发现
DB13955,Estradiol dienanthate,C0917801,Sleeplessness,TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4,间接机制,0.25,inf,🌟 零样本全新发现
DB13956,Estradiol valerate,C0917801,Sleeplessness,TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4,间接机制,0.25,inf,🌟 零样本全新发现
DB16205,Ispronicline,C0917801,Sleeplessness,TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4,间接机制,0.25,inf,🌟 零样本全新发现
DB20434,Tebanicline,C0917801,Sleeplessness,TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4,间接机制,0.25,inf,🌟 零样本全新发现
DB21141,Altinicline,C0917801,Sleeplessness,TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4,间接机制,0.25,inf,🌟 零样本全新发现
DB00711,Diethylcarbamazine,C0003873,Rheumatoid Arthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.25,7.944578313253013,🌟 零样本全新发现
DB07984,2-[1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indol-3-yl]-n-[(1S)-1-(hydroxymethyl)propyl]acetamide,C0003873,Rheumatoid Arthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.25,7.944578313253013,🌟 零样本全新发现
DB01892,Hyperforin,C0003873,Rheumatoid Arthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.25,7.944578313253013,🌟 零样本全新发现
DB01837,O-acetyl-L-serine,C0003873,Rheumatoid Arthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.25,7.944578313253013,🌟 零样本全新发现
DB08814,Triflusal,C0003873,Rheumatoid Arthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.25,7.944578313253013,🌟 零样本全新发现
DB02047,(+)-2-(4-biphenyl)propionic acid,C0003873,Rheumatoid Arthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.25,7.944578313253013,🌟 零样本全新发现
DB00350,Minoxidil,C0003873,Rheumatoid Arthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.25,7.944578313253013,🌟 零样本全新发现
DB11085,Resorcinol,C0003873,Rheumatoid Arthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.25,7.944578313253013,🌟 零样本全新发现
DB02198,2-Bromoacetyl Group,C0003873,Rheumatoid Arthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.25,7.944578313253013,🌟 零样本全新发现
DB02379,Beta-D-Glucose,C0003873,Rheumatoid Arthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.25,7.944578313253013,🌟 零样本全新发现
DB18759,APD-209,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB02110,Protoporphyrin Ix Containing Co,C0003873,Rheumatoid Arthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.25,7.944578313253013,🌟 零样本全新发现
DB05590,Bedoradrine,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB20301,Picumeterol,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB00416,Metocurine iodide,C0917801,Sleeplessness,TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4,间接机制,0.25,inf,🌟 零样本全新发现
DB00564,Carbamazepine,C0917801,Sleeplessness,TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4,间接机制,0.25,inf,🌟 零样本全新发现
DB00572,Atropine,C0917801,Sleeplessness,TARGET_Neuronal_acetylcholine_receptor_subunit_alpha-4,间接机制,0.25,inf,🌟 零样本全新发现
DB00816,Orciprenaline,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB00867,Ritodrine,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB00901,Bitolterol,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB00925,Phenoxybenzamine,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB02773,(3-Chloro-4-Propoxy-Phenyl)-Acetic Acid,C0003873,Rheumatoid Arthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.25,7.944578313253013,🌟 零样本全新发现
DB03667,Acetic Acid Salicyloyl-Amino-Ester,C0003873,Rheumatoid Arthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.25,7.944578313253013,🌟 零样本全新发现
DB03752,P-(2'-Iodo-5'-Thenoyl)Hydrotropic Acid,C0003873,Rheumatoid Arthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.25,7.944578313253013,🌟 零样本全新发现
DB15784,Carmoterol,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB20693,Meluadrine,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB20962,Sibenadet,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB01274,Arformoterol,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB01366,Procaterol,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB13624,Methoxyphenamine,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB13139,Levosalbutamol,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB05849,NCX 950,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB03753,Flurbiprofen Methyl Ester,C0003873,Rheumatoid Arthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.25,7.944578313253013,🌟 零样本全新发现
DB03783,Phenacetin,C0003873,Rheumatoid Arthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.25,7.944578313253013,🌟 零样本全新发现
DB04557,Arachidonic Acid,C0003873,Rheumatoid Arthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.25,7.944578313253013,🌟 零样本全新发现
DB04817,Metamizole,C0003873,Rheumatoid Arthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.25,7.944578313253013,🌟 零样本全新发现
DB07981,2-[1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indol-3-yl]-n-[(1R)-1-(hydroxymethyl)propyl]acetamide,C0003873,Rheumatoid Arthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.25,7.944578313253013,🌟 零样本全新发现
DB07983,1-(4-IODOBENZOYL)-5-METHOXY-2-METHYL INDOLE-3-ACETIC ACID,C0003873,Rheumatoid Arthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.25,7.944578313253013,🌟 零样本全新发现
DB12039,Epicatechin,C0003873,Rheumatoid Arthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.25,7.944578313253013,🌟 零样本全新发现
DB14086,Cianidanol,C0003873,Rheumatoid Arthritis,TARGET_Prostaglandin_G/H_synthase_1,间接机制,0.25,7.944578313253013,🌟 零样本全新发现
DB09273,Doxofylline,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB09185,Viloxazine,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB09082,Vilanterol,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB09080,Olodaterol,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB07543,(S)-carazolol,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB05043,Milveterol,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB05039,Indacaterol,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB01408,Bambuterol,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB12248,Tulobuterol,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB12100,Abediterol,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB12846,Reproterol,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB12526,Batefenterol,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB11871,PF-00610355,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB11587,Etafedrine,C0020538,Hypertensive disease,TARGET_Beta-2_adrenergic_receptor,间接机制,0.25,inf,🌟 零样本全新发现
DB21230,Upidosin,C0020538,Hypertensive disease,TARGET_Alpha-1D_adrenergic_receptor,间接机制,0.2413793103448276,inf,🌟 零样本全新发现
DB00935,Oxymetazoline,C0020538,Hypertensive disease,TARGET_Alpha-1D_adrenergic_receptor,间接机制,0.2413793103448276,inf,🌟 零样本全新发现
DB09128,Brexpiprazole,C0020538,Hypertensive disease,TARGET_Alpha-1D_adrenergic_receptor,间接机制,0.2413793103448276,inf,🌟 零样本全新发现
DB11428,Medetomidine,C0020538,Hypertensive disease,TARGET_Alpha-1D_adrenergic_receptor,间接机制,0.2413793103448276,inf,🌟 零样本全新发现
DB09205,Moxisylyte,C0020538,Hypertensive disease,TARGET_Alpha-1D_adrenergic_receptor,间接机制,0.2413793103448276,inf,🌟 零样本全新发现
DB09202,Cirazoline,C0020538,Hypertensive disease,TARGET_Alpha-1D_adrenergic_receptor,间接机制,0.2413793103448276,inf,🌟 零样本全新发现
DB06707,Levonordefrin,C0020538,Hypertensive disease,TARGET_Alpha-1D_adrenergic_receptor,间接机制,0.2413793103448276,inf,🌟 零样本全新发现
DB08950,Indoramin,C0020538,Hypertensive disease,TARGET_Alpha-1D_adrenergic_receptor,间接机制,0.2413793103448276,inf,🌟 零样本全新发现
DB01142,Doxepin,C0020538,Hypertensive disease,TARGET_Alpha-1D_adrenergic_receptor,间接机制,0.2413793103448276,inf,🌟 零样本全新发现
DB06694,Xylometazoline,C0020538,Hypertensive disease,TARGET_Alpha-1D_adrenergic_receptor,间接机制,0.2413793103448276,inf,🌟 零样本全新发现
DB00908,Quinidine,C0020538,Hypertensive disease,TARGET_Alpha-1D_adrenergic_receptor,间接机制,0.2413793103448276,inf,🌟 零样本全新发现
DB20960,Mazapertine,C0020538,Hypertensive disease,TARGET_Alpha-1D_adrenergic_receptor,间接机制,0.2413793103448276,inf,🌟 零样本全新发现
DB20905,Dabuzalgron,C0020538,Hypertensive disease,TARGET_Alpha-1D_adrenergic_receptor,间接机制,0.2413793103448276,inf,🌟 零样本全新发现
DB20666,Abanoquil,C0020538,Hypertensive disease,TARGET_Alpha-1D_adrenergic_receptor,间接机制,0.2413793103448276,inf,🌟 零样本全新发现
